year,tournament,surface,tourney_level,avg_sets,avg_diff_games,avg_tot_games,avg_rank,fave_ratio,avg_winner_rank,rank_drop,avg_fave_ratio,match_tightness,match_balance
1973,Cincinnati,Clay,M,2.193548387096774,6.354838709677419,19.774193548387096,,0.0,,,0.0,0.561698717948718,0.7147541742127324
1973,Roland Garros,Clay,G,2.6141732283464565,5.606299212598425,24.866141732283463,,0.0,,,0.0,0.4817307692307692,0.704734725261726
1973,Wimbledon,Grass,G,3.779527559055118,6.4015748031496065,38.71653543307087,,0.0,,,0.0,0.6639423076923077,0.8479192655358458
1973,US Open,Grass,G,3.62992125984252,7.2047244094488185,34.41732283464567,43.38709677419355,0.6299212598425197,10.46875,-0.6339869281045751,0.71875,0.5778846153846153,0.838193435792925
1973,Australian Open,Grass,G,3.1636363636363636,5.4363636363636365,32.09090909090909,,0.0,,,0.0,0.6062500000000001,0.8618511230949463
1973,Masters,Carpet,M,2.533333333333333,4.6,22.066666666666666,3.6666666666666665,0.8,1.75,,0.75,0.6474358974358974,0.805952380952381
1974,Rome,Clay,M,2.3333333333333335,5.777777777777778,21.365079365079364,40.049180327868854,0.6825396825396826,17.6875,-0.7317073170731707,0.625,0.641025641025641,0.6780304807991476
1974,Toronto,Clay,M,2.2222222222222223,5.968253968253968,19.80952380952381,49.983333333333334,0.6031746031746031,17.65625,-0.6680497925311203,0.6875,0.5504807692307692,0.6980637190995891
1974,Cincinnati,Clay,M,2.2580645161290325,4.806451612903226,22.806451612903224,109.13333333333334,0.6774193548387096,52.8125,-0.873589164785553,0.90625,0.5913461538461539,0.7804974123546496
1974,Roland Garros,Clay,G,2.661417322834646,5.94488188976378,24.212598425196852,67.57142857142857,0.6929133858267716,26.09375,-0.8112094395280236,0.71875,0.5543269230769231,0.7826842052294729
1974,Wimbledon,Grass,G,3.732283464566929,6.21259842519685,38.21259842519685,48.96774193548387,0.6771653543307087,30.21875,-0.9295154185022027,0.59375,0.5913461538461539,0.775122346251544
1974,US Open,Grass,G,3.6929133858267718,6.700787401574803,34.22834645669291,49.17460317460318,0.7244094488188977,6.03125,-0.9175257731958762,0.75,0.5336538461538461,0.6907058086994393
1974,Australian Open,Grass,G,2.857142857142857,5.523809523809524,28.73015873015873,63.945454545454545,0.4126984126984127,27.375,-0.9396984924623115,0.625,0.5870192307692308,0.8468363956173965
1974,Masters,Grass,M,2.6,5.0,26.066666666666666,8.666666666666666,0.6,8.25,,0.25,1.0705128205128205,0.881100266193434
1975,Rome,Clay,M,2.3333333333333335,5.238095238095238,21.333333333333332,48.58730158730159,0.7142857142857143,12.59375,0.26732673267326734,0.40625,0.577724358974359,0.6901276276276276
1975,Toronto,Clay,M,2.3015873015873014,5.349206349206349,20.523809523809526,35.183673469387756,0.23809523809523808,16.19642857142857,-0.6701570680628273,0.5625,0.5753205128205128,0.6933797909407665
1975,Cincinnati,Clay,M,2.4516129032258065,3.903225806451613,25.06451612903226,44.6,0.1935483870967742,48.825,0.09375000000000007,0.28125,0.6602564102564102,0.8728951105700954
1975,Roland Garros,Clay,G,2.6141732283464565,5.803149606299213,24.559055118110237,64.44,0.6771653543307087,14.125,-0.8504672897196262,0.59375,0.5201923076923076,0.802906162464986
1975,Wimbledon,Grass,G,3.62992125984252,6.818897637795276,36.94488188976378,50.88095238095238,0.7086614173228346,8.1875,-0.15789473684210525,0.53125,0.6086538461538462,0.8076529372113594
1975,US Open,Clay,G,2.425196850393701,5.937007874015748,22.566929133858267,27.971153846153847,0.3858267716535433,8.46875,-0.4146341463414634,0.5,0.4889423076923077,0.7741349254969839
1975,Australian Open,Grass,G,3.507936507936508,7.0476190476190474,33.80952380952381,80.3103448275862,0.5873015873015873,14.71875,-0.9336099585062241,0.59375,0.6254807692307691,0.8935855594233001
1975,Masters,Hard,M,2.6,5.733333333333333,22.0,6.733333333333333,0.8,7.25,,0.25,0.6794871794871795,0.5673913043478261
1976,Rome,Clay,M,2.3174603174603177,5.5396825396825395,21.253968253968253,,0.0,,,0.0,0.6891025641025641,0.7769614722626771
1976,Toronto,Clay,M,2.3333333333333335,5.031746031746032,22.428571428571427,,0.0,,,0.0,0.6378205128205128,0.7772343246642368
1976,Cincinnati,Clay,M,2.253968253968254,5.825396825396825,20.428571428571427,,0.0,,,0.0,0.5264423076923077,0.7283508158508158
1976,Roland Garros,Clay,G,3.8031496062992125,7.21259842519685,34.56692913385827,,0.0,,,0.0,0.5932692307692308,0.8335315571931637
1976,Wimbledon,Grass,G,3.574803149606299,6.68503937007874,36.68503937007874,,0.0,,,0.0,0.5278846153846154,0.7736928104575163
1976,US Open,Clay,G,2.3858267716535435,5.574803149606299,22.677165354330707,,0.0,,,0.0,0.5557692307692308,0.8178804913226463
1976,Australian Open,Grass,G,3.6825396825396823,7.412698412698413,34.3968253968254,117.75438596491227,0.49206349206349204,119.76785714285714,2.334831460674158,0.34375,0.575,0.8227969909206391
1976,Masters,Carpet,M,2.7333333333333334,4.333333333333333,26.733333333333334,,0.0,,,0.0,1.1025641025641026,0.9032608695652173
1977,Rome,Clay,M,2.4761904761904763,4.857142857142857,22.952380952380953,32.735849056603776,0.4126984126984127,20.84375,-0.48258706467661694,0.59375,0.8205128205128206,0.8534553018852395
1977,Toronto,Clay,M,2.3015873015873014,5.4603174603174605,21.07936507936508,38.735849056603776,0.30158730158730157,29.375,-0.08148148148148149,0.3125,0.5392628205128206,0.645807852950626
1977,Cincinnati,Clay,M,2.1746031746031744,5.634920634920635,18.49206349206349,47.214285714285715,0.14285714285714285,23.583333333333332,-0.735593220338983,0.59375,0.4134615384615385,0.7126578925437813
1977,Roland Garros,Clay,G,3.6535433070866143,7.551181102362205,33.47244094488189,31.77906976744186,0.30708661417322836,7.96875,-0.7837837837837838,0.84375,0.46298076923076925,0.6292968983550977
1977,Wimbledon,Grass,G,3.732283464566929,6.31496062992126,38.803149606299215,34.96875,0.36220472440944884,8.446428571428571,-0.9239130434782609,0.46875,0.6663461538461538,0.8733966564438586
1977,US Open,Clay,G,2.3307086614173227,6.070866141732283,20.68503937007874,29.927835051546392,0.33858267716535434,7.4375,-0.6923076923076923,0.5,0.4216346153846154,0.6954357827669444
1977,Australian Open,Grass,G,3.5714285714285716,7.079365079365079,33.682539682539684,34.30612244897959,0.30158730158730157,15.65625,-0.6097560975609756,0.625,0.5278846153846154,0.8095691609977325
1977,Australian Open,Grass,G,3.6031746031746033,6.619047619047619,33.82539682539682,33.588235294117645,0.12698412698412698,19.625,-0.7674418604651163,0.40625,0.5913461538461539,0.7980580163099722
1977,Masters,Carpet,M,2.066666666666667,3.7333333333333334,20.266666666666666,3.533333333333333,0.6666666666666666,1.5,,0.75,0.641025641025641,0.9315619967793881
1978,Rome,Clay,M,2.4285714285714284,5.063492063492063,22.333333333333332,33.96491228070175,0.49206349206349204,17.25,-0.8787878787878788,0.6875,0.6217948717948718,0.7256655082007195
1978,Montreal / Toronto,Clay,M,2.3617021276595747,5.340425531914893,22.148936170212767,,0.0,,,0.0,0.670673076923077,0.7971412276830996
1978,Cincinnati,Clay,M,2.2857142857142856,5.777777777777778,20.88888888888889,87.07936507936508,0.7301587301587301,23.15625,-0.8985200845665962,0.90625,0.5673076923076923,0.7007363117083992
1978,Roland Garros,Clay,G,3.52755905511811,8.165354330708661,31.393700787401574,28.821782178217823,0.33858267716535434,6.09375,-0.7303370786516854,0.53125,0.4129807692307692,0.5702883644865784
1978,Wimbledon,Grass,G,3.6377952755905514,6.826771653543307,37.07874015748032,62.74015748031496,0.7322834645669292,6.0,-0.6842105263157895,0.65625,0.4788461538461538,0.7168999728713716
1978,US Open,Hard,G,2.4803149606299213,5.653543307086614,23.385826771653544,,0.0,,,0.0,0.4701923076923077,0.6958861676253233
1978,Australian Open,Grass,G,3.634920634920635,7.031746031746032,34.58730158730159,41.51162790697674,0.14285714285714285,13.333333333333332,-0.9,0.3125,0.5697115384615384,0.8410972135100127
1978,Masters,Carpet,M,2.066666666666667,5.133333333333334,17.666666666666668,6.733333333333333,0.6666666666666666,6.25,,0.75,0.7371794871794872,0.8454317897371715
1979,Rome,Clay,M,2.380952380952381,4.841269841269841,22.07936507936508,24.403846153846153,0.42857142857142855,10.053571428571429,-0.7463768115942029,0.53125,0.7860576923076923,0.8624615557530986
1979,Montreal / Toronto,Hard,M,2.3015873015873014,5.492063492063492,20.952380952380953,34.833333333333336,0.4444444444444444,9.633928571428571,-0.9588235294117647,0.875,0.45272435897435903,0.6145051980523752
1979,Cincinnati,Hard,M,2.2698412698412698,5.746031746031746,20.571428571428573,37.96078431372549,0.2698412698412698,24.53125,-0.2550607287449393,0.34375,0.4919871794871795,0.6644607843137256
1979,Roland Garros,Clay,G,3.7244094488188977,7.409448818897638,34.79527559055118,29.737864077669904,0.3858267716535433,9.8125,-0.8431372549019608,0.71875,0.5355769230769231,0.750885395010395
1979,Wimbledon,Grass,G,3.6850393700787403,6.68503937007874,36.07086614173228,33.924528301886795,0.4015748031496063,9.875,-0.9090909090909091,0.65625,0.59375,0.8045524175376877
1979,US Open,Hard,G,3.5196850393700787,7.2047244094488185,31.53543307086614,26.97979797979798,0.31496062992125984,4.9375,-0.6756756756756757,0.625,0.50625,0.8065796880691414
1979,Australian Open,Grass,G,3.619047619047619,6.603174603174603,35.96825396825397,55.60526315789474,0.19047619047619047,28.642857142857142,-0.8920308483290489,0.65625,0.6062500000000001,0.860005467468562
1979,Masters,Carpet,M,2.3333333333333335,5.0,22.866666666666667,3.066666666666667,0.7333333333333333,1.75,,0.75,0.5576923076923077,0.6681818181818182
1980,Rome,Clay,M,2.3015873015873014,5.4603174603174605,20.88888888888889,27.821428571428573,0.47619047619047616,14.625,-0.8072289156626506,0.75,0.5649038461538461,0.6742308257173093
1980,Montreal / Toronto,Hard,M,2.1587301587301586,5.873015873015873,19.174603174603174,41.0,0.1746031746031746,26.75,-0.782608695652174,0.53125,0.37099358974358976,0.6349260551435651
1980,Cincinnati,Hard,M,2.3015873015873014,5.26984126984127,22.253968253968253,35.02040816326531,0.30158730158730157,20.57142857142857,-0.7831858407079646,0.34375,0.546474358974359,0.759818385735096
1980,Roland Garros,Clay,G,3.5196850393700787,7.897637795275591,32.669291338582674,29.06,0.3543307086614173,4.46875,-0.9012345679012346,0.8125,0.4543269230769231,0.6899227214979892
1980,Wimbledon,Grass,G,3.7874015748031495,6.811023622047244,37.110236220472444,31.576923076923077,0.36220472440944884,4.96875,-0.8904109589041096,0.84375,0.6192307692307693,0.8328988040944563
1980,US Open,Hard,G,3.6535433070866143,7.322834645669292,33.30708661417323,29.320388349514563,0.2992125984251969,5.90625,-0.8241758241758241,0.59375,0.6644230769230769,0.841351811043575
1980,Australian Open,Grass,G,3.857142857142857,5.650793650793651,38.6031746031746,54.689655172413794,0.5714285714285714,22.910714285714285,-0.2958579881656805,0.625,0.6139423076923077,0.8436316581430181
1980,Masters,Carpet,M,2.4,5.6,23.333333333333332,3.7333333333333334,0.6666666666666666,2.25,,0.75,0.6602564102564102,0.7194570135746606
1981,Rome,Clay,M,2.3174603174603177,6.0476190476190474,20.49206349206349,30.263157894736842,0.4603174603174603,11.65625,-0.4336283185840708,0.625,0.6778846153846154,0.7149333721628014
1981,Montreal / Toronto,Hard,M,2.380952380952381,5.523809523809524,21.841269841269842,35.208333333333336,0.3492063492063492,14.083333333333332,-0.8356164383561644,0.71875,0.5520833333333333,0.7269263382281081
1981,Cincinnati,Hard,M,2.380952380952381,4.666666666666667,21.936507936507937,39.528301886792455,0.2698412698412698,29.59375,-0.9742765273311897,0.59375,0.5985576923076923,0.8172330593383225
1981,Roland Garros,Clay,G,3.574803149606299,7.858267716535433,32.69291338582677,31.021052631578947,0.31496062992125984,5.09375,-0.8840579710144928,0.75,0.5841346153846154,0.8176681042534701
1981,Wimbledon,Grass,G,3.645669291338583,6.913385826771654,35.496062992125985,36.63265306122449,0.2440944881889764,6.946428571428571,-0.9102564102564102,0.5,0.5908653846153846,0.8642980252405803
1981,US Open,Hard,G,3.7007874015748032,7.299212598425197,34.54330708661417,27.677083333333332,0.33858267716535434,6.232142857142857,-0.9391304347826087,0.78125,0.575,0.8162966143098593
1981,Australian Open,Grass,G,3.7936507936507935,6.349206349206349,36.95238095238095,37.212765957446805,0.19047619047619047,29.84375,-0.36929460580912865,0.59375,0.6028846153846155,0.8326239299856021
1981,Masters,Carpet,M,2.3333333333333335,5.066666666666666,22.8,5.0,0.5333333333333333,3.75,,0.5,0.9743589743589743,0.8766025641025641
1982,Rome,Clay,M,2.4285714285714284,5.523809523809524,22.158730158730158,38.03508771929825,0.42857142857142855,22.03125,-0.4410480349344978,0.59375,0.6145833333333334,0.7102921187493113
1982,Montreal / Toronto,Hard,M,2.3015873015873014,4.73015873015873,21.873015873015873,30.595238095238095,0.14285714285714285,7.839285714285714,-0.7348484848484849,0.3125,0.49759615384615385,0.7615662818194464
1982,Cincinnati,Hard,M,2.3015873015873014,5.126984126984127,21.6984126984127,26.458333333333332,0.3492063492063492,7.857142857142858,-0.5757575757575758,0.53125,0.48958333333333326,0.7283445673276181
1982,Roland Garros,Clay,G,3.6692913385826773,7.566929133858268,34.08661417322835,34.02127659574468,0.2677165354330709,12.59375,0.7777777777777778,0.40625,0.5221153846153845,0.7908255680213778
1982,Wimbledon,Grass,G,3.748031496062992,6.52755905511811,37.25196850393701,36.24242424242424,0.33070866141732286,8.46875,-0.7757009345794392,0.5625,0.5721153846153846,0.7774643874643874
1982,US Open,Hard,G,3.62992125984252,7.228346456692913,33.95275590551181,32.233333333333334,0.30708661417322836,7.142857142857143,-0.9072847682119205,0.65625,0.523076923076923,0.777111248593263
1982,Australian Open,Grass,G,3.526315789473684,5.505263157894737,34.38947368421053,27.228571428571428,0.042105263157894736,15.958333333333332,-0.4,0.4375,0.5461538461538462,0.8055492137005811
1982,Masters,Carpet,M,2.4545454545454546,5.0,23.0,5.363636363636363,0.6363636363636364,4.5,-0.7142857142857143,0.5,0.594551282051282,0.7370120945574492
1983,Rome,Clay,M,2.1636363636363636,6.490909090909091,19.29090909090909,48.44444444444444,0.3090909090909091,29.78125,-0.6473829201101928,0.46875,0.563301282051282,0.6349265520041338
1983,Montreal / Toronto,Hard,M,2.1818181818181817,6.527272727272727,19.69090909090909,34.56521739130435,0.43636363636363634,21.651785714285715,-0.8992805755395683,0.71875,0.48477564102564097,0.6333560366789627
1983,Cincinnati,Hard,M,2.2857142857142856,5.428571428571429,21.238095238095237,24.660714285714285,0.47619047619047616,7.8125,-0.68,0.5625,0.49358974358974356,0.686820007301935
1983,Roland Garros,Clay,G,3.6929133858267718,7.551181102362205,32.79527559055118,30.707070707070706,0.33070866141732286,5.375,0.5,0.34375,0.5014423076923077,0.720372944513832
1983,Wimbledon,Grass,G,3.7007874015748032,6.574803149606299,35.55118110236221,31.7125,0.25984251968503935,7.25,-0.8909090909090909,0.3125,0.5384615384615385,0.7348469387755102
1983,US Open,Hard,G,3.7874015748031495,7.102362204724409,35.38582677165354,28.477777777777778,0.31496062992125984,8.03125,-0.8410596026490066,0.53125,0.5423076923076923,0.7518034253490944
1983,Australian Open,Grass,G,3.789473684210526,6.421052631578948,37.78947368421053,35.39705882352941,0.23157894736842105,9.71875,-0.7660818713450293,0.46875,0.48125,0.7494706530213772
1983,Masters,Carpet,M,2.1818181818181817,4.545454545454546,19.272727272727273,6.090909090909091,0.7272727272727273,4.75,-0.8461538461538461,0.625,0.5384615384615384,0.7566888727808267
1984,Rome,Clay,M,2.3333333333333335,5.333333333333333,21.873015873015873,38.03636363636364,0.3492063492063492,30.5625,-0.8453038674033149,0.65625,0.5464743589743589,0.6430740359784655
1984,Montreal / Toronto,Hard,M,2.381818181818182,4.472727272727273,23.163636363636364,67.89090909090909,0.7090909090909091,19.75,-0.982532751091703,0.875,0.5881410256410257,0.7426788021733377
1984,Cincinnati,Hard,M,2.4126984126984126,5.0476190476190474,23.26984126984127,56.333333333333336,0.6507936507936508,17.90625,-0.917312661498708,0.84375,0.6362179487179487,0.8419297881179892
1984,Roland Garros,Clay,G,3.574803149606299,7.645669291338582,32.826771653543304,28.462365591397848,0.3464566929133858,2.71875,-0.5897435897435898,0.71875,0.5697115384615384,0.8241297854469211
1984,Wimbledon,Grass,G,3.8188976377952755,6.267716535433071,37.21259842519685,68.66929133858268,0.6771653543307087,15.03125,-0.978891820580475,0.6875,0.4850961538461539,0.6641204329264243
1984,US Open,Hard,G,3.590551181102362,7.094488188976378,34.13385826771653,63.125984251968504,0.7007874015748031,5.3125,-0.9215686274509803,0.875,0.5341346153846154,0.7580532656545012
1984,Australian Open,Grass,G,3.5894736842105264,5.947368421052632,35.4,88.12631578947368,0.6421052631578947,17.65625,-0.8844765342960289,0.8125,0.5572115384615384,0.8070211573754624
1984,Masters,Carpet,M,2.3636363636363638,5.0,23.181818181818183,4.909090909090909,0.8181818181818182,3.8125,-0.8974358974358975,0.8125,0.625,0.7510291995586114
1985,Delray Beach,Hard,M,2.3858267716535435,4.834645669291339,23.03937007874016,68.95275590551181,0.6692913385826772,37.71875,0.2996389891696751,0.3125,0.8806089743589742,0.8074856151358029
1985,Rome,Clay,M,2.2857142857142856,5.158730158730159,20.873015873015873,56.79365079365079,0.6507936507936508,27.59375,-0.4757834757834758,0.375,0.6193910256410257,0.7361266592035822
1985,Montreal / Toronto,Hard,M,2.3636363636363638,4.709090909090909,22.745454545454546,56.74545454545454,0.6727272727272727,6.375,-0.9215686274509803,0.875,0.4799679487179487,0.6571066414967927
1985,Cincinnati,Hard,M,2.2698412698412698,4.936507936507937,21.825396825396826,46.507936507936506,0.6031746031746031,16.0,-0.712,0.625,0.5264423076923077,0.6987753657423869
1985,Roland Garros,Clay,G,3.5826771653543306,7.929133858267717,33.67716535433071,65.81889763779527,0.7086614173228346,6.53125,-0.7593984962406015,0.5625,0.5149038461538462,0.7422949760111368
1985,Wimbledon,Grass,G,3.7244094488188977,6.433070866141732,37.488188976377955,61.818897637795274,0.6535433070866141,18.9375,-0.3700787401574803,0.34375,0.5331730769230769,0.7789027507137251
1985,US Open,Hard,G,3.661417322834646,6.669291338582677,34.79527559055118,77.21428571428571,0.6850393700787402,4.03125,-0.8024691358024691,0.6875,0.4850961538461539,0.7615932044093284
1985,Australian Open,Grass,G,3.7263157894736842,5.757894736842105,37.06315789473684,87.22105263157894,0.6421052631578947,18.21875,-0.861671469740634,0.46875,0.5322115384615385,0.7915130878616836
1985,Masters,Carpet,M,2.4,5.6,21.733333333333334,7.666666666666667,0.6666666666666666,5.40625,-0.8961038961038961,0.78125,0.5913461538461539,0.7396822695931218
1986,Boca West,Hard,M,2.3149606299212597,5.0078740157480315,21.748031496062993,60.38582677165354,0.7165354330708661,7.09375,-0.9542857142857143,0.96875,0.6033653846153846,0.7955807347679069
1986,Rome,Clay,M,2.3015873015873014,5.555555555555555,21.174603174603174,45.95238095238095,0.746031746031746,12.78125,-0.9553072625698324,0.78125,0.6338141025641026,0.7535379204760461
1986,Montreal / Toronto,Hard,M,2.4363636363636365,4.345454545454546,23.254545454545454,53.945454545454545,0.6545454545454545,20.4375,-0.9263803680981595,0.78125,0.6169871794871795,0.8308663897078531
1986,Cincinnati,Hard,M,2.2698412698412698,5.317460317460317,22.142857142857142,38.84126984126984,0.8253968253968254,6.625,-0.864406779661017,0.96875,0.5200320512820513,0.7059498736730347
1986,Roland Garros,Clay,G,3.763779527559055,7.275590551181103,34.78740157480315,64.62698412698413,0.6456692913385826,12.71875,-0.953757225433526,0.65625,0.49471153846153854,0.7520046381506891
1986,Wimbledon,Grass,G,3.748031496062992,6.125984251968504,37.29133858267716,73.48818897637796,0.6614173228346457,22.75,-0.9124087591240876,0.65625,0.6120192307692308,0.8421983718415078
1986,US Open,Hard,G,3.6850393700787403,7.464566929133858,34.8503937007874,54.83464566929134,0.6929133858267716,7.0,-0.9245283018867925,0.78125,0.48125,0.7004447181171319
1986,Masters Dec,Carpet,M,2.3333333333333335,4.8,22.4,2.933333333333333,0.8666666666666667,1.25,,1.0,0.6282051282051282,0.7684210526315789
1987,Key Biscayne,Hard,M,3.8031496062992125,6.866141732283465,35.60629921259842,52.0,0.6929133858267716,10.28125,-0.5838150289017341,0.5,0.7988782051282051,0.819048999594461
1987,Indian Wells,Hard,M,2.4,5.072727272727272,22.163636363636364,33.61818181818182,0.6727272727272727,5.03125,-0.7303370786516854,0.65625,0.5881410256410255,0.741469894273339
1987,Rome,Clay,M,2.380952380952381,5.761904761904762,21.158730158730158,37.19047619047619,0.7619047619047619,16.21875,-0.8885017421602788,0.84375,0.6017628205128205,0.7437162323216272
1987,Montreal / Toronto,Hard,M,2.2181818181818183,5.054545454545455,20.836363636363636,59.6,0.8,7.3125,-0.9560439560439561,0.96875,0.5408653846153846,0.7891764853855268
1987,Cincinnati,Hard,M,2.238095238095238,5.079365079365079,21.206349206349206,70.84126984126983,0.7301587301587301,11.25,-0.9024390243902439,0.96875,0.4703525641025641,0.6744949233412022
1987,Roland Garros,Clay,G,3.5511811023622046,8.125984251968504,32.77165354330709,62.43307086614173,0.6929133858267716,4.25,-0.9047619047619048,0.84375,0.5384615384615385,0.7722172410208431
1987,Wimbledon,Grass,G,3.661417322834646,6.5984251968503935,36.645669291338585,67.78740157480316,0.6850393700787402,8.21875,0.08641975308641975,0.53125,0.5331730769230769,0.8231252206635838
1987,US Open,Hard,G,3.6535433070866143,7.188976377952756,34.62204724409449,63.79527559055118,0.7244094488188977,4.09375,-0.9036144578313253,0.84375,0.5456730769230769,0.7840163588651492
1987,Australian Open,Grass,G,3.8842105263157896,5.947368421052632,37.526315789473685,99.29473684210527,0.6631578947368421,24.65625,-0.9071925754060325,0.75,0.6134615384615384,0.8459760428912647
1987,Masters,Carpet,M,2.3333333333333335,4.733333333333333,21.8,3.8666666666666667,0.6666666666666666,1.5,,0.75,0.608974358974359,0.6577777777777778
1988,Key Biscayne,Hard,M,3.574803149606299,7.559055118110236,32.77165354330709,55.039370078740156,0.6929133858267716,8.09375,-0.89937106918239,0.90625,0.8701923076923077,0.7867633462049461
1988,Indian Wells,Hard,M,2.4,4.672727272727273,22.818181818181817,69.67272727272727,0.6545454545454545,12.59375,-0.7055214723926381,0.75,0.7027243589743589,0.8431399663029606
